laufnummer,id,body,ocr text,hashtags,url,1,2,3,4,5,6,7,8,9,10,11,12,99,caption,Kategorie,Politischer Inhalt/Info,Negative Campaigning,Selbstpräsentation unpolitisch,Selbstpräsentation politisch,Parteipräsentation unpolitisch,Parteipräsentation politisch,Interaktion,Neutrale Infos zur Stimmabgabe,Mitgliederinfo,Fundraising,Veranstaltungshinweis,Wahlaufruf direkt,Sonstiges,Detailed Explanation
34.0,CwVUawitBNK,"Mit Bundesministerin Svenja Schulze (Ministerin für wirtschaftliche Zusammenarbeit und Entwicklung, SPD) und Staatssekretärin Anette Kramme (SPD) besuchten wir heute in Bayreuth das Iwalewa-Haus und das Institut für Afrikastudien. Unsere Diskussion über die internationale Bedeutung dieses Bereichs der Universität Bayreuth war sehr spannend. Vielleicht bekommt das eine oder andere Projekt jetzt sogar mehr Unterstützung aus Berlin!

Auch das Festival junger Künstlerinnen und Künstler stand auf dem Programm. Dieses kulturelle Ereignis ist aus Bayreuth nicht mehr wegzudenken und ist vor allem mit einem Namen verbunden - Sissy Thammer. Ihr gebührt unser Dank! Kultur leistet auf diese Weise einen so wichtigen Beitrag zum Miteinander und zum kulturellen Austausch in einer Welt, die im Frieden miteinander ist.

#halilmachts #bayreuth #landkreisbayreuth #oberfranken #bayern #sozialepolitikfürdich
#svenjaschulze #iwalewahaus #unibayreuth",OPERA JPROSEGUR,"halilmachts,bayreuth,landkreisbayreuth,oberfranken,bayern,sozialepolitikfürdich,svenjaschulze,iwalewahaus,unibayreuth",https://www.instagram.com/p/CwVUawitBNK,1,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann in einem weißen Hemd,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
35.0,CxGJkLBtw0o,"💪🏽 Bayerisches Karten-Urgestein trifft auf mediterranes Würfelspiel! 

👉 Am 19. September 2023 von 19.30 bis 21.30 Uhr kommt meine GRÜNE Landtagskollegin @stephanieschuhknecht und ich für eine Runde Schafskopf und Backgammon im Pferseer Bürgertreff zusammen. 

🍀 Ganz egal ob ihr schon Profis in einem der Spiele seid oder einfach nur neugierig – kommt gern vorbei! Wir freuen uns auf einen entspannten Abend und anregenden Austausch mit euch! 

👉Als Special Guest ist @pegaheda die vielfaltspolitische Sprecherin der GRÜNEN auf Bundesebene dabei.",Bayerisches Kartenurgestein trifft auf mediterranes Würfelspiel! Schafkopf & Backgammon Stephanie vs: Cemal Special Guest: Pegah Edalatian 19 September um 19.30 Uhr Bürgerhaus Pfersee,,https://www.instagram.com/p/CxGJkLBtw0o,0,0,1,0,1,0,0,0,0,0,1,0,0,ein Plakat für die Show der schwedischen Komödie,,0,0,0,0,1,0,0,0,0,0,1,0,0,"[""5. Parteipräsentation unpolitisch"", ""11. Veranstaltungshinweis""]"
36.0,CyCrW5eox9t,"Wählt mich am 08.10.23 mit eurer Stimme in den Bayerischen Landtag.
Herzlichen Dank.
Christian Unzner","ApW Ju5 11981 Qi"" Jivee €e Alternative nalive Beutschland 91 Wmi AfD Afd CHRISTIAN 6 Mur - Zur  Wahrheii Alid UIr JuM UNZHER H RT sdaqoge",,https://www.instagram.com/p/CyCrW5eox9t,0,0,0,0,0,0,0,0,0,0,0,1,0,Ein Mann steht auf einem Tisch neben einem Schild,,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""Wahlaufruf direkt""]"
37.0,CuE6YOUoVrA,"Das Gesundheitsamt hat soeben ein Abkochgebot für unser Trinkwasser erlassen. Vom Brunnen der Wassergruppe ist auch Hafenlohr und Windheim versorgt und somit betroffen. Bitte beachten, gilt ab sofort! Wir sagen Bescheid sobald es Entwarnung gibt! 
Thorsten Schwab
1. Bürgermeister

#hafenlohr #Trinkwasser @wassergruppe1912",Wassergruppe Marktheidenfeld 29.06.2023 Dringende teilung des Trinkwassers einecollforr orunnende< ntt Windheim mit Bergrothentels Outsteie Marenbrunn und Glasoten der Stadt Marktheidenteld Teilbereiche (Dillbers) der Stadt Marktheidenteld In den genannten Bercichen Kann e zu Geruchssund Update! soeben hat Gesundheitsamt erlassen: Abkochgebot und Das Hafenlohr ein auch ist betroffen! Davon Windheim,"hafenlohr,Trinkwasser",https://www.instagram.com/p/CuE6YOUoVrA,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Plakat mit der Aufschrift „Update“,,1,0,0,0,0,0,0,1,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Neutrale Infos zur Stimmabgabe""]"
38.0,Ct3zMo2o0vc,"Volles Haus beim Sommerfest der „Anhofner Moped Gang“. Ein toller Verein, der die motorisierten Zweiradfreunde vom #allgäu über #memmingen #günzburg bis #augsburg zu uns ins schöne Unterallgäu holt. @ahofnermopedgang @_mimmsie_ @tchc85 @aussenrist22 #unterallgäu #moped #mofa #rock #mofarocker #sommer #fest #party #picoftheday #insta #instagood",8 Adi 6 @IN5222 Aord Gve (erR Mopep Bika Killer ina Ano,"allgäu,memmingen,günzburg,augsburg,unterallgäu,moped,mofa,rock,mofarocker,sommer,fest,party,picoftheday,insta,instagood",https://www.instagram.com/p/Ct3zMo2o0vc,0,0,1,0,0,0,0,0,0,0,0,0,0,"ein Mann, der eine Jeansweste trägt",,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
39.0,Cw_b7a-tzYE,,,,https://www.instagram.com/p/Cw_b7a-tzYE,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Stapel Holz im Wald,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges""]"
41.0,CtkWgDUNRNz,"Heute war Probesitzen im Landtag auf Einladung der SPD Fraktion. Ein wunderbarer Nachmittag und Abend. Viel gesehen, gelernt, Spaß und interessanten Austausch mit tollen Menschen gehabt. 
Kathrin Pollack, Erststimmenkandidatin aus Ansbach, und ich sind glücklich aus der Landeshauptstadt zurück in unser Mittelfranken gedüst. Zudem haben wir mit Nasser Ahmed und Ruth Müller das beste Generalssekrerärs-Duo, das man sich wünschen kann und wir sind sicher unser Spitzenkandidat begeistert nicht nur uns, sondern ganz sicher auch die Wähler*innen! 
@kata_pollack @nasser.spd @fvbrunn @ruthmuellerspd 
#spdfraktion #bayerischerlandtag #landeshauptstadt #spd #bayernspd #landtagswahl2023 #ltw #bayern #münchen #erh #sozialepolitikfürdich",Bayerischer Landt g,"spdfraktion,bayerischerlandtag,landeshauptstadt,spd,bayernspd,landtagswahl2023,ltw,bayern,münchen,erh,sozialepolitikfürdich",https://www.instagram.com/p/CtkWgDUNRNz,0,0,0,1,0,1,0,0,0,0,0,0,0,drei Personen stehen hinter einem Podium mit einem Schild,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
42.0,Cstd6UAAuBf,"Besuch im Fränkischen Freilandmuseum mit anschließenden politischen Abend mit den Bezirksräten der Freien Wähler.

#FREIEWÄHLER - Politik für #Familie #Heimat #Eigentum #Mittelstand #Sicherheit #gesundermenschenverstand 
#axelrogner
#AnpackenFürdenAischgrund
#axelrognerlandtagskandidat
#freiewählerbayern
#FreieWähler @fw-bayern
#anpackenfürbayern",FREIE WAHLER Bad Windsheim 26.05.2023,"FREIEWÄHLER,Familie,Heimat,Eigentum,Mittelstand,Sicherheit,gesundermenschenverstand,axelrogner,AnpackenFürdenAischgrund,axelrognerlandtagskandidat,freiewählerbayern,FreieWähler,anpackenfürbayern",https://www.instagram.com/p/Cstd6UAAuBf,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann in einer blauen Jacke lächelt,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
43.0,CwpHKAgN0jO,Zusammen mit dem großartigen Fabian Gruber auf dem Wochenmarkt in Eggenfelden,"Juss 5 5 P D LETTL BEZIRKSTAGSWAHL 2023 SPDS Dlch. SPD Mdl in d e r ENI  POLITISCY cad couioun KUNDG FABY [GRU spRicht_ Gruber Ablan LANDTACSKA; ROI woi_ CHE EBUNG  BAYERISCHE [GENERALSEKRETARIN Und"" RUTH MULLERT ODAT ",,https://www.instagram.com/p/CwpHKAgN0jO,0,0,0,1,0,0,0,0,0,0,0,0,0,zwei Männer halten einen roten Regenschirm hoch,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
44.0,Cxc1YfWonwP,"Kitas und Ganztagsbetreuung in Bayern stärken!! Hierfür glühe ich – gerade auch, weil in Bayern die Lichter in den Kitas ausgehen! Denn bei fast jedem meiner Kita-Besuche höre ich, dass Gruppen geschlossen werden, weil die Fachkräfte fehlen. 

12 % der unter Dreijährigen erhalten keinen Kita-Platz, obwohl sie einen benötigen. 20 % der Kinder gehen beim Ganztag leer aus. Hiermit ist Bayern laut neuester Studie deutschlandweit Schlusslicht!

➡️ Das ist eine bayerische Watschn für die Familien, die auf einen Platz angewiesen sind. 
➡️ Das ist eine bayerische Watschn für die Gleichstellung, da insbesondere Frauen betroffen sind. 
➡️ Das ist eine bayerische Watschn für die Wirtschaft, da hierdurch die benötigten Fachkräfte fehlen. 

Die Lücke von 7.000 fehlenden Fachkräften in der Kinderbetreuung zu Beginn der Legislaturperiode ist inzwischen auf 40.000 angestiegen. Das ist die nüchterne und traurige Bilanz der bayerischen Staatsregierung.

Wir von der FDP fordern höhere Pauschalen pro Kind. Wir wollen die Pädagogen von Verwaltung entlasten. Und wir kämpfen für eine flächendeckende vergütete Erzieherausbildung sowie für bessere Arbeitsbedingungen für das pädagogische Personal. Denn die Staatsregierung muss endlich begreifen: Kitas und Ganztagseinrichtungen sind keine „Sauber & Satt“-Aufbewahrungsstätten, sondern die entscheidenden Orte der frühkindlichen Bildung!

Hier noch Einblicke in eine meiner letzten Landtagsreden vor der Wahl zum Thema Kitas.

Ich unterstütze die Petition „Rettet die Kitas!“ der bayerischen Kita-Fachkräfte. Du auch?

👉🏼 Hier geht’s zur Unterschrift: https://tinyurl.com/4k6ww3zu",,,https://www.instagram.com/p/Cxc1YfWonwP,1,1,0,1,0,0,1,0,0,0,0,0,0,eine Frau in einem blauen Hemd sitzt an einem Tisch,,1,0,0,1,0,0,0,0,0,1,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Fundraising""]"
46.0,CtjnCCwsHSf,Heute habe ich den vom Evangelischen KITA-Verband Bayern initiierten evKITA-Award bekommen. Damit verbunden ist die Verpflichtung im Kita-Bereich in Punkto Finanzierung und Fachkräfte voranzugehen. Was ich natürlich mit ganzer Überzeugung tue. @evang.kitaverwaltung.nbg #BayerischerLandtag #SPD #Nürnberg #KITA #frühkindlicheBildung #Kindertagesbetreuung #nordostbahnhof,,"BayerischerLandtag,SPD,Nürnberg,KITA,frühkindlicheBildung,Kindertagesbetreuung,nordostbahnhof",https://www.instagram.com/p/CtjnCCwsHSf,1,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann und eine Frau sitzen an einem Tisch,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Politischer Inhalt/Info""]"
47.0,CuBqSEgAbCW,"In der vergangenen Plenarsitzung stellten die GRÜNEN folgenden Antrag: ""Wirksamer Wasserschutz für Bayern""

🖐 Das Schüren der allgegenwärtigen Klimahysterie dient den Altparteien nur als Sündenbock für ihre politischen Fehlentscheidungen und Umweltsünden der letzten Jahrzehnte. Wir von der AfD stehen für echten Umweltschutz mit sinnvollem Regen- und Wassermanagement! #nurnochAfD

❌️ Ralf Stadler, MdL
❌️ Listenplatz 2
❌️ Niederbayern 

🇩🇪 Folgt mir auch auf Telegram:
https://t.me/RalfStadler_MdL

Kostenlos Newsletter abonnieren: www.ralfstadler.de/newsletter","https:  ItmelRalfStadler_MdL P-l} Stadle Listenplatz 2, Niederbavern 2",nurnochAfD,https://www.instagram.com/p/CuBqSEgAbCW,1,1,0,0,0,0,0,0,0,0,0,0,0,der Besprechungsraum an der Universität der Philippinen,,1,1,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning""]"
48.0,CsYf8bpsjGX,Pferd International heute an der Olympia Reitanlage in München. Gleich gehts weiter mit dem S*** Springen. Internationaler Spitzensport,"DRONL SKADRON p ge  Sr""",,https://www.instagram.com/p/CsYf8bpsjGX,0,0,1,0,0,0,0,0,0,0,0,0,0,ein Pferd springt über eine Hürde auf einem Feld,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges""]"
49.0,Cx5ZNCrIpv5,"Gedenken an Franz Josef Strauß zu seinem morgigen 35. Todestag. Stellvertretend für unseren Parteivorsitzenden Markus Söder hat unser Generalsekretär Martin Huber am Gedenkakt teilgenommen. Franz Josef Strauß war ein Ausnahmepolitiker, der Überragendes für Bayern, Deutschland, Europa und die CSU geleistet hat. Sein Erbe ist und bleibt unser Auftrag.",,,https://www.instagram.com/p/Cx5ZNCrIpv5,0,0,0,0,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht um ein Grab herum,,1,0,0,0,0,1,0,0,0,0,0,0,0,"[""6. Parteipräsentation politisch"", ""1. Politischer Inhalt/Info""]"
50.0,Ct9XsreIyFM,"Ein klasse Wochenende - nicht nur wegen des tollen Wetters, sondern weil wieder zahlreiche tolle Veranstaltungen und Feste in unserer Region stattfanden. Nach dem ich bei der Feier der @sg_rogu.moembris die diesjährige Meisterschaft mitfeiern durfte, war ich zu Gast beim Blumenfest in Geiselbach, zusammen mit @judith_gerlach_mdl @andrea.lindholz @landrat.aschaffenburg  und @die_fuechsin1 .
Am Sonntag kellnerte ich in Westerngrund zusammen mit Judith Gerlach MdL und Bürgermeisterin Brigitte Heim für einen guten Zweck auf dem Jubiläumsfest der Germania Huckelheim , bevor es mit @claudia.papa1960 und @dirkkues zum Sommerfest des Musikvereins Schimborn ging. Zum Ausklang des Wochenendes wurde das Pfarrbüro des Pastoralen Raums in Schimborn feierlich eröffnet .
Es ist immer wieder eine Freude, auf tollen Veranstaltungen viele Leute wieder einmal zu treffen oder neu kennen zu lernen. 
Feste sind für uns ein wichtiges Kulturgut. Vielen Dank allen, die sich für deren Erhalt engagieren und ehrenamtlich Dienst tun 👍👏🙏.

#mömbris #marktmömbris #kahlgrund #kahlgrundspessart #landkreisaschaffenburg #alzenau #schöllkrippen #westerngrund #blumen #blumenfest @kahlgrundkirche #freude #fest #musik #blasmusik #kellnern #guterzweck #angehoiert #17",RHON Shudel (nh CHT,"mömbris,marktmömbris,kahlgrund,kahlgrundspessart,landkreisaschaffenburg,alzenau,schöllkrippen,westerngrund,blumen,blumenfest,freude,fest,musik,blasmusik,kellnern,guterzweck,angehoiert,17",https://www.instagram.com/p/Ct9XsreIyFM,1,0,1,0,0,0,0,0,0,0,0,0,0,zwei als Bayern verkleidete Personen auf einem Bierfest,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
51.0,CxMxd3RNeDO,"Spannende und faire #Diskussion gestern in Röthenbach.

Danke an die @kolpingsfamilie.roethenbach für die Organisation 🙏",Felx Locvo,Diskussion,https://www.instagram.com/p/CxMxd3RNeDO,0,0,0,1,0,0,0,0,0,0,0,0,0,zwei Personen sitzen auf Stühlen auf einer Bühne,,0,0,0,1,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation unpolitisch""]"
52.0,CtQR17hKXS0,Evangelischer Kirchentag mit Manuela Schwesig und Hari Dösel in Nürnberg,fur SPD SPD SPD SPD SP SPD SPD SPD SPD SPD # kirchentag 98 SPD Soziale Politik ? Dich. SPD SPD rchere inberg,,https://www.instagram.com/p/CtQR17hKXS0,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann und eine Frau stehen neben einer rot-weißen Wand,,0,0,0,0,0,1,0,0,0,0,0,0,0,"[""6. Parteipräsentation politisch""]"
53.0,CrBdD0ioCML,"Viele Grüße aus ?
.
.
#rolandunterwegs
#monikagruber #rolandhefter #live 
#tourleben
#wobinich",,"rolandunterwegs,monikagruber,rolandhefter,live,tourleben,wobinich",https://www.instagram.com/p/CrBdD0ioCML,0,0,1,0,0,0,1,0,0,0,0,0,0,ein paar Stühle,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch"", ""5. Parteipräsentation unpolitisch""]"
54.0,CuSAxiII1Xm,"In Bayern lebt es sich einfach besser! Wir sind das wirtschaftliche Leistungszentrum Deutschlands, nirgends ist die #Arbeitslosenquote so niedrig wie in #Bayern. Weil wir wirtschaftlich stark sind, können wir Leistungen anbieten, die es nur in Bayern gibt: Das #Familiengeld, das #Pflegegeld und die kostenfreie #Meisterausbildung. ➡️ Link zum Regierungsprogramm in der Story!","LEBT ES SICH EINFACH BESSER NIEDRIGSTE ARBEITSLOSENQUOTE 5,8% 8 3,1% | ; = 1 BAYERN DEUTSCHLAND 9 CSUX bwyern IIN( C","Arbeitslosenquote,Bayern,Familiengeld,Pflegegeld,Meisterausbildung",https://www.instagram.com/p/CuSAxiII1Xm,1,0,0,0,0,0,0,0,0,0,0,0,0,die Zahl der Menschen in den Niederlanden wird als Prozentsatz der Zahl der Menschen in den,,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
57.0,CwUhLawrtAV,"Werner Berggold war über Jahrzehnte ein zentrales Gesicht der FW-Familie in unserer Heimat. Mich persönlich hat er seit meinen ersten politischen Schritten freundschaftlich begleitet und stets nach Kräften unterstützt. Wir saßen viele Jahre zusammen im Bezirks- und Kreisvorstand und haben die Freien Wähler in unserer Region gemeinsam von einem losen kommunalpolitischen Zusammenschluss zur zweiten bayerischen Regierungsfraktion entwickelt. Die Nachricht von Werners Tod macht mich traurig und ich hätte mich heute unheimlich gerne persönlich  von ihm verabschiedet. Weil ich zur Stunde 100 Gäste in München habe, kann ich leider nicht zur Beisetzung kommen und werde sein Grab im Anschluss besuchen, um persönlich Abschied zu nehmen. DANKE für alles, lieber Werner - ich weiß, dass du mir im Wahlkampf jetzt „von oben“ beide Daumen drückst und werde deinen gewaltigen persönlichen Einsatz nie vergessen. Ruhe in Frieden.","Die Freien Wähler in Königsbrunn; im Landkreis Augsburg und in ganz Schwaben trauern um ihren langjährigen Weggefährten Werner Berggold Sein großes Engagement und seine Präsenz auf vielen verschiedenen politischen Ebenen prägten über Jahrzehnte unseren Orts Kreis - sowie Bezirksverband. Er brachte sich aktiv und tatkräftig ein und war stets ein loyaler Freund und Ratgeber . Werner Berggold war ein Aushängeschild unserer Freie Wähler Familie. Wir werden dem langjährigen Vorstandsmitglied im Bezirksverband Schwaben; Kreisverband Augsburg, Ortsverband Königsbrunn und Leiter unserer Orts- sowie Kreisgeschäftsstelle ein ehrendes Andenken bewahren. Königsbrunn, den 12. August 2023 Freie Wähler Königsbrunn e.V. Freie Wähler im Augsburger Kreistag Vorstandschaft Melanie Schappin, Fraktionsvorsitzende Freie Wähler (FW) Kreisverband Augsburg e.V Freie Wähler Bezirksverband Schwaben Claudia Schuster und Anton Rittel, Vorsitzende Tobias Kunz; Stellv . Vorsitzender Freie Wähler im Bayerischen Landtag Dr Fabian Mehring, MdL und Johann Häusler, MdL FREIE WÄNLER",,https://www.instagram.com/p/CwUhLawrtAV,0,0,1,0,1,0,0,0,0,0,0,0,0,ein Plakat mit der Aufschrift ‚We are gold‘,,0,0,1,0,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Parteipräsentation unpolitisch""]"
58.0,CrSrMogNzTF,Herzliche Einladung zum Mitdiskutieren und Vernetzen. #schulederzukunft #inklusionvonanfangan #thomasgehring,"BÜNDNIS 90 DIE GRÜNEN LANDTAG BAYERN 39 | Schule DER ZUKUNFT Jedem Kind gerecht werden! Inklusion von Anfang an! Mit Thomas Gehring; MdL, Sprecher für lebenslanges Lernen und Lehrkräfte & Gästen aus dem schulischen und akademischen Umfeld UHR 19:30 2023 24.04., MARGARETHA-UND - (MJS) JOSEPHINEN-STIFT KEMPTEN 87435 ADENAUERRING ","schulederzukunft,inklusionvonanfangan,thomasgehring",https://www.instagram.com/p/CrSrMogNzTF,1,0,0,0,0,0,0,0,0,0,1,0,0,ein Laptop mit grünem Hintergrund und einer rosa Schleife,,1,0,0,0,0,0,0,0,0,0,1,0,0,"[""Veranstaltungshinweis"", ""Politischer Inhalt/Info""]"
59.0,Cvuka-5ooLO,"Eine neue Woche bedeutet auch eine neue Folge von „Kurz gefragt“ – den (nicht immer ganz ernst gemeinten) Interviews mit unseren FDP-Abgeordneten. Heute steht für uns Alexander Muthmann, stellvertretender Fraktionsvorsitzender, vor der Kamera.

Alexander Muthmann ist im niederbayerischen Passau und Wegscheid aufgewachsen, hat  später Jura in München studiert. Er ist momentan nicht nur Landtagsabgeordneter, sondern auch Kreisrat in seiner Heimat Freyung-Grafenau. Im Landtag kümmert er sich um die innenpolitischen Themen.

#kurzgefragt #bayernvonmorgen #bayern #politik",Freie Demokraten Frektion Bayem FDP Kurz gefragt. Alexander Muthmann,"kurzgefragt,bayernvonmorgen,bayern,politik",https://www.instagram.com/p/Cvuka-5ooLO,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann mit Brille und Anzug mit der Aufschrift „krzget“,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Politischer Inhalt/Info"", ""Parteipräsentation politisch""]"
62.0,CupYfQhKzBD,"Etwas was mir in Gesprächen mit Bürger:innen und Betroffenen immer wieder auffällt: Die zunehmende gesellschaftliche und soziale Isolation.
Das betrifft besonders ältere Menschen, nimmt aber auch bei Jüngeren immer weiter zu. Hier muss die Stadt entgegenwirken und soziale Strukturen aufbauen.
Es wird nicht reichen sich auf Ehrenamtliche und ein oder zwei Halbtagsstellen auszuruhen.

P.S.: Die Argentur ist eine spezielle für Piraten. 😄 Ihr dürft das r behalten.

#deinneumarkt #obwahlneumarkt #Neumarkt #wirfürmehr #sozialesneumarkt #gemeinwesen #obmitlinks",Oberbürgermeisterwahl: 8. Oktober Deine Themen: Gemeinwesen und Lotsen,"deinneumarkt,obwahlneumarkt,Neumarkt,wirfürmehr,sozialesneumarkt,gemeinwesen,obmitlinks",https://www.instagram.com/p/CupYfQhKzBD,1,0,0,1,0,0,0,0,0,0,0,0,0,"eine Person, die ihre Hände zur Oberseite einer weißen Wand ausstreckt",,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info""]"
63.0,Cx6Hnh0NAgx,,"Infostand in Weiler mit Thomas Gehring; MdL Freitag, 06.10, 8.30-11-30 Uhr Wochenmarkt Weiler deinen Triff _ Landtags- kandidaten",,https://www.instagram.com/p/Cx6Hnh0NAgx,0,0,0,0,0,0,0,0,0,0,1,0,0,Ein Mann in Anzug und Brille lächelt,,0,0,0,1,0,0,0,0,0,0,1,0,0,"[""4. Selbstpräsentation politisch"", ""11. Veranstaltungshinweis""]"
65.0,CwzbBuOAvjN,"Ingolstadt ist ein starker Industriestandort #autostadt - und vereint daneben viele weitere wirtschaftlichen Komponenten. 🫶 Unsere Region ist auch Heimat für Startups, Handwerksbetriebe und etablierte Familienunternehmen. All diese Unternehmen stehen nicht in Konkurrenz zueinander, sondern können enorm voneinander profitieren. Lasst uns gemeinsam diese einzigartige Chance voll nutzen! Die gute Nachricht: was Ingolstadt kann, können noch ganz viele andere Städte in Bayern. Auf gehts, am 8. Oktober Platz 20 auf der CSU Liste 💪

#ltw23 #csu #ingolstadt #wirtschaftsförderung #kmu #teambehappy",WIRTSCHAFTS - ZWEIGE,"autostadt,ltw23,csu,ingolstadt,wirtschaftsförderung,kmu,teambehappy",https://www.instagram.com/p/CwzbBuOAvjN,1,0,0,0,0,0,0,0,0,0,0,1,0,eine Frau in einer schwarzen Jacke und einem weißen Hemd,,1,0,0,0,0,0,0,0,0,0,0,1,0,"[""Politischer Inhalt/Info"", ""Wahlaufruf direkt""]"
